"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","PC1","PC1_category"
"ts214192","El Final del Paraíso","SHOW","Catalina Santana's new mission will force her to face demons that threaten to destroy her and her family.",2019,"TV-MA",50,"['action', 'drama']","['MX']",1,"tt10367818",5.1,208,93.411,4,2.30062663230419,"High"
"ts104483","Typewriter","SHOW","Three young friends in Goa plan to search an old villa for ghosts, but when a new family moves in, the home's buried past resurfaces in chilling ways.",2019,"TV-MA",50,"['thriller', 'horror', 'drama']","['IN']",1,"tt9310372",6.5,3788,9.507,6.7,0.203391918054786,"Medium"
"ts250872","Southern Survival","SHOW","The BattlBox crew tests out products designed to help people survive dangerous situations, including explosions, natural disasters and intruders.",2020,"",30,"['reality']","['US']",1,"tt12588286",5.1,454,3.517,8.3,0.133038494497866,"Medium"
"ts269740","How To Ruin Christmas","SHOW","Prodigal daughter Tumi tries to make things right after completely ruining what should have been her sister's picture-perfect Christmas wedding.",2020,"TV-MA",50,"['drama', 'comedy']","['ZA']",2,"tt13492362",6.1,488,2.1,10,-1.3858887080846,"Low"
"ts87489","Trigger Warning with Killer Mike","SHOW","In this funny and provocative series, rapper and activists Killer Mike puts his revolutionary ideas about achieving social change into action.",2019,"TV-MA",26,"['documentation', 'comedy']","['US']",1,"tt9426194",6.9,1249,2.457,7.1,-0.219636653819827,"Medium"
"ts217389","Masaba Masaba","SHOW","Real life mom-daughter duo Neena and Masaba Gupta play versions of themselves in this playful, fictional peek into their lives in fashion and film.",2020,"TV-MA",31,"['comedy', 'drama']","['IN']",2,"tt10655506",6.8,1746,4.879,9,-1.23640263702722,"Low"
"ts223982","Until Dawn","SHOW","Three comedians are sent to a haunted location and asked to investigate. The one who is deemed the biggest 'chicken' gets a punishment. Subtitled.",2020,"",20,"['reality', 'comedy']","['FR']",1,"tt11434862",2.5,148,2.834,2.8,4.70044280225068,"High"
"ts103918","The Good Bandit","SHOW","""The Good Bandit"" introduces the new narco-comedy genre that, for the first time, presents a drug lord who repents of the choices he has made, willing to change his life away from the crimes and sins of his past. This story will show the funny situations that a bandit, who wants to learn how to be good, must confront. His path to redemption will be complicated as he will have to make a huge effort to get away from the temptations that the world brings outside of the law.",2019,"",53,"['drama', 'comedy', 'crime']","['CO']",1,"tt9328616",7.8,99,4.266,7.4,-0.900858960214216,"Low"
"ts91741","Three Days of Christmas","SHOW","Four sisters celebrate Christmas in their family home at 3 different times in their lives: teen-hood, adulthood and elderly age.",2019,"",58,"['drama']","[]",1,"tt9731254",6.8,1243,5.455,6.8,-0.00260736356702123,"Medium"
"ts223308","Astronomy Club: The Sketch Show","SHOW","With unique individual perspectives that converge into a unified voice, sketch comedy group Astronomy Club delivers a smart and absurd brand of humor.",2019,"TV-MA",20,"['comedy']","['US']",1,"tt10675488",6.9,591,1.557,7.3,-0.326752333071564,"Medium"
"ts218000","Dollar","SHOW","Tarek is given the task to come up with a million-dollar idea for the launch of a new bank. An idea strikes him, but he will only reveal it to the CEO, making Zeina, the CEO's assistant played by Bouchoucha, suspicious.",2019,"",28,"['drama', 'romance', 'action']","['LB']",1,"tt10687564",6.6,592,2.16,8,-0.549969160608343,"Medium"
"ts218307","Styling Hollywood","SHOW","Stylist and interior designer Jason Bolden and husband Adair Curtis of JSN Studio make the magic happen on the red carpet and at home for A-listers.",2019,"TV-14",37,"['reality']","['US']",1,"tt10715202",6.6,355,2.073,10,-1.67007795485623,"Low"
"ts222942","Narcoworld: Dope Stories","SHOW","Documentary series that follows police officers as they hunt out drug smugglers around the world",2019,"TV-MA",40,"['crime', 'documentation']","['US']",1,"tt11215112",6.6,317,2.257,9.1,-1.16585792956178,"Low"
"ts223110","Sugar Rush Christmas","SHOW","It's everything you love about ""Sugar Rush"" -- with a holly jolly holiday twist -- in this Christmas-themed spin on competitive baking.",2019,"TV-PG",50,"['reality']","['US']",2,"tt11168116",6.8,578,1.298,7.7,-0.493295963262311,"Medium"
"ts226410","Handsome Siblings","SHOW","The story of twin brothers who separated at birth but grew up to be supreme martial artists. Raised to take revenge on each other they soon find themselves becoming good friends. Together they vow to take the martial arts world by storm and search for their true identities. Jiang Xiao Yu, better known as Xiao Yu Er, was raised by the Ten Great Villains in the Villains' Valley. He think he's the top villain in the jianghu. He's learned many tricks over the years and becomes a mischevious prankster, though his heart is kind. He meets Hua Wu Que, who he doesn't know is actually his twin brother. Hua Wu Que grew up in Yi Hua Palace under the care of Princess Yao Yue. Princess Yao Yue had a one-sided love for his father, Jiang Feng, and wanted to take revenge on him. Thus, she separated the twins at birth and raised them with the hopes they would be enemies and fight each other to death. Separately, Jiang Bie He, who was once the servant to Jiang Feng, teams up with Jiang Yu Lang in a conspiracy that might ruin the entire jianghu. Hua Wu Que and Xiao Yu Er team up together to try and take him down. (Source: Drama Wiki) Edit Translation",2020,"",45,"['fantasy', 'romance', 'action', 'comedy', 'drama']","['CN']",1,"tt11541444",7.9,614,20.009,8.3,-1.50714526327016,"Low"
"ts222599","Queer Eye: We're in Japan!","SHOW","The team of Queer Eye take their gorgeous, uplifting make-over skills to the Land of the Rising Sun.",2019,"TV-14",50,"['reality']","['US']",1,"tt10971532",8.2,2560,1.161,7.1,-0.961664656876648,"Low"
"ts112733","Bard of Blood","SHOW","Political espionage thriller based on ""Bard of Blood,"" by Bilal Siddiqi.",2019,"TV-MA",45,"['action', 'drama', 'thriller']","['IN']",2,"tt8069036",6.8,13210,7.616,7.2,-0.279422547681896,"Medium"
"ts224906","Find Yourself","SHOW","A determined entrepreneur navigates a love triangle between a young charmer and an older executive, leading her down an unconventional path to love.",2020,"TV-14",45,"['drama', 'romance']","['CN']",1,"tt11569628",7.6,201,33.708,7.7,-1.0354827792129,"Low"
"ts105601","Archibald's Next Big Thing","SHOW","The adventures of a care-free Chicken named Archibald.",2019,"TV-Y7",24,"['scifi', 'animation', 'comedy', 'family', 'fantasy', 'action']","['US']",2,"tt9165404",7.5,284,10.207,8,-1.08322525145973,"Low"
"ts214861","Prank Encounters","SHOW","takes two complete strangers who each think they're starting their first day at a new job. It's business as usual until their paths collide and these part-time jobs turn into full-time nightmares.",2019,"TV-MA",25,"['comedy', 'horror', 'reality', 'scifi']","['US']",2,"tt10487072",5.2,2615,20.083,7.3,0.583301259268124,"High"
"ts228502","The Iliza Shlesinger Sketch Show","SHOW","From the mind of Iliza Shlesinger comes a secret world filled with absurd characters, insight into the female experience, and irreverent yet poignant social commentary.",2020,"TV-MA",19,"['comedy']","['US']",1,"tt11092086",5,914,2.545,8,0.35902982811722,"Medium"
"ts217045","Levius","SHOW","A young man whose parents became casualties of war. He is taken in by his uncle Zack, and it is there that Levius begins to immerse himself in the world of metal boxing as if led by fate itself, and his innate ability for the martial art blossoms.",2019,"",25,"['animation', 'action', 'scifi']","['JP']",1,"tt10619444",6.9,528,10.082,7.9,-0.686036570840746,"Low"
"ts112667","Go! Go! Cory Carson","SHOW","Based on the Go. Go. toy line from VTech, children's series follows the adventures of Cory Carson.",2020,"TV-Y",9,"['animation', 'comedy', 'family']","['US']",6,"tt8115702",7.9,238,14.214,8.4,-1.54600569290182,"Low"
"ts251929","DeMarcus Family Rules","SHOW","Rascal Flatts bassist Jay DeMarcus and ex-beauty queen Allison DeMarcus write their own rules for juggling family and fun in this reality show.",2020,"TV-14",29,"['reality']","['US']",1,"tt12759420",6.2,110,1.469,5.5,1.08320030722076,"High"
"ts221041","My Dear Warrior","SHOW","Sky is beautiful single female astronomer at a planetarium and has received a gift: a thick wooden-covered book and magic pen from Vanda, her aunt who has been taking care of Sky since childhood and is a crazy writer who is suffering from amnesia.",2019,"TV-14",42,"['fantasy', 'romance']","['TH']",1,"tt11281912",4.6,19,6.471,9.3,-0.149138997589945,"Medium"
"ts101503","Team Kaylie","SHOW","A wealthy teenager tries to prove herself after she's forced outside of her comfort zone.",2019,"TV-PG",30,"['comedy']","['US']",3,"tt9717424",4,333,12.491,8.2,0.791725064669055,"High"
"ts90063","Put Your Head on My Shoulder","SHOW","As Si Tu Mo's graduation is nearing, she is confused about her future plans. Her ordinary days are suddenly shaken up when the genius Physics student Gu Wei Yi appears in her life. The two accidentally end up living together and chaos begins.",2019,"TV-Y7",40,"['drama', 'romance', 'comedy']","['CN']",1,"tt10265158",8,2063,28.025,8.4,-1.64758576365488,"Low"
"ts89182","Green Door","SHOW","A troubled psychologist returns from the U.S. and sets up a clinic in Taiwan, where mysterious patients and uncanny events shed light on his murky past.",2019,"",49,"['drama', 'comedy', 'horror', 'thriller']","['TW']",1,"tt9817290",6.5,128,5.207,8.3,-0.667666821219922,"Low"
"ts252015","GAME ON: A Comedy Crossover Event","SHOW","Worlds collide in this special event featuring familiar faces, surprise cameos and stories of spirited competition from four different comedy series.",2020,"TV-G",29,"['comedy', 'family']","['US']",2,"tt12800428",5.4,213,1.761,7.7,0.304259173761672,"Medium"
"ts251072","The Underclass","SHOW","After getting dropped from an elite program, a student gets tangled in the affairs of a high school gang while trying to find her own identity.",2020,"TV-MA",55,"['drama']","['TH']",1,"tt12666950",6.4,62,6.24,6.7,0.283757768109091,"Medium"
"ts88608","Cricket Fever: Mumbai Indians","SHOW","Follow Indian Premier League champions Mumbai Indians through the 2018 season in this series featuring insider insights and intense cricket action.",2019,"TV-MA",38,"['documentation', 'sport']","['IN']",1,"tt8531592",7.2,699,1.4,9,-1.45069561532484,"Low"
"ts237556","The Unremarkable Juanquini","SHOW","An inept magician pulls off the trick of his life: accidentally disappearing a wanted criminal during a police raid. Now he's going to pay for that.",2020,"TV-MA",30,"['comedy']","['CO']",2,"tt12189308",4.3,189,12.853,7,1.2931968969978,"High"
"ts89696","Tijuana","SHOW","When a prominent politician is murdered, the intrepid journalists of Frente Tijuana risk their lives to uncover the truth.",2019,"TV-14",41,"['drama', 'crime']","['MX']",1,"tt8027624",6.9,327,10.016,8,-0.74113657310656,"Low"
"ts89363","YooHoo to the Rescue","SHOW","In a series of magical missions, quick-witted YooHoo and his can-do crew travel the globe to help animals in need.",2019,"TV-Y",13,"['family']","[]",3,"tt9817288",6.8,53,1.402,8,-0.659720375304364,"Low"
"ts251616","Sing On! Germany","SHOW","In this karaoke competition hosted by Palina Rojinski, contestants must hit the right note for a chance to win up to 30,000 euros.",2020,"",38,"['reality', 'music']","['DE']",1,"tt12748264",5.4,136,1.842,8.7,-0.25629522140569,"Medium"
"ts253722","Sing On!","SHOW","In this fun, fast-paced music contest hosted by Tituss Burgess, players sing their hearts out and try to hit the right notes to win up to $60,000.",2020,"TV-G",36,"['reality', 'music']","['US']",1,"tt12923734",6.4,380,3.073,8.5,-0.718026009488971,"Low"
"ts221151","Living Undocumented","SHOW","Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.",2019,"TV-MA",42,"['documentation']","['US']",1,"tt10977486",6.7,577,1.686,6,0.515689954305484,"High"
"ts269844","Paava Kadhaigal","SHOW","At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way.",2020,"",118,"['drama', 'family']","['IN']",1,"tt13206988",8.1,6628,1.4,8.2,-1.53792835213203,"Low"
"ts256297","The Devil Punisher","SHOW","A baker by day and demon fighter by night, Zhong Kui, a reincarnated deity must jog his amnesiac lover's memory of their millennium-long romance.",2020,"",70,"['scifi', 'fantasy', 'romance']","['TW']",1,"tt13317376",5.9,157,5.266,9,-0.718646796841407,"Low"
"ts88166","Nailed It! Mexico","SHOW","The fun, fondant and hilarious cake fails head to Mexico, where very amateur bakers compete to re-create elaborate sweet treats for a cash prize.",2019,"TV-PG",32,"['reality']","['MX']",3,"tt9708588",6.2,308,6.237,7.1,0.172464713509519,"Medium"
"ts256134","Country Ever After","SHOW","Country artist Coffey Anderson and his wife, hip-hop dancer Criscilla, juggle family life, career goals and tests of faith in this reality series.",2020,"TV-PG",24,"['reality', 'music']","['US']",1,"tt12987872",6.3,169,0.777,9.7,-1.32677363585536,"Low"
"ts89895","Mighty Little Bheem","SHOW","An innocent toddler’s boundless curiosity -- and extraordinary might -- lead to mischief and adventure in his small Indian town.",2019,"TV-Y",6,"['comedy', 'family', 'fantasy', 'animation']","['US']",3,"tt10050752",6.4,249,8.062,8.2,-0.562871732215646,"Low"
"ts105589","Rhyme Time Town","SHOW","Two best friends find fun and adventure while living in Rhyme Time Town, a fantastical place filled with beloved nursery rhyme characters.",2020,"TV-Y",23,"['animation', 'comedy', 'family']","['US']",2,"tt9165434",7.5,78,8.925,8.2,-1.1910672586855,"Low"
"ts103574","Sakho & Mangane","SHOW","Two cops with very different methods, solving mysterious murder cases surrounded by black magic.",2019,"TV-MA",51,"['action', 'comedy']","['SN']",1,"tt9391692",6.5,131,2.609,7,0.0682015359496512,"Medium"
